ID,division,name,engName,pinyinName,bottom,superior
586,220122,农安县,,nonganxian,1,220100
587,220112,双阳区,,shuangyangqu,1,220100
588,220106,绿园区,,lvyuanqu,1,220100
589,220105,二道区,,erdaoqu,1,220100
590,220104,朝阳区,,chaoyangqu,1,220100
591,220103,宽城区,,kuanchengqu,1,220100
592,220183,德惠市,,dehuishi,1,220100
593,220200,吉林市,,jilinshi,FALSE,220000
594,220202,昌邑区,,changyiqu,1,220200
595,220203,龙潭区,,longtanqu,1,220200
596,220204,船营区,,chuanyingqu,1,220200
597,220211,丰满区,,fengmanqu,1,220200
598,220221,永吉县,,yongjixian,1,220200
599,220281,蛟河市,,heshi,1,220200
600,220282,桦甸市,,dianshi,1,220200
601,220283,舒兰市,,shulanshi,1,220200
602,220284,磐石市,,panshishi,1,220200
603,220300,四平市,,sipingshi,FALSE,220000
604,220302,铁西区,,tiexiqu,1,220300
605,220303,铁东区,,tiedongqu,1,220300
606,220322,梨树县,,lishuxian,1,220300
607,220323,伊通满族自治县,,yitongmanzuzizhixian,1,220300
608,220381,公主岭市,,gongzhulingshi,1,220300
609,220382,双辽市,,shuangliaoshi,1,220300
610,220400,辽源市,,liaoyuanshi,FALSE,220000
611,220402,龙山区,,longshanqu,1,220400
612,220403,西安区,,xianqu,1,220400
613,220421,东丰县,,dongfengxian,1,220400
614,220422,东辽县,,dongliaoxian,1,220400
615,220500,通化市,,tonghuashi,FALSE,220000
616,220502,东昌区,,dongchangqu,1,220500
617,220503,二道江区,,erdaojiangqu,1,220500
618,220521,通化县,,tonghuaxian,1,220500
619,220523,辉南县,,huinanxian,1,220500
620,220524,柳河县,,liuhexian,1,220500
621,220581,梅河口市,,meihekoushi,1,220500
622,220582,集安市,,jianshi,1,220500
623,220600,白山市,,baishanshi,FALSE,220000
624,220602,八道江区,,badaojiangqu,1,220600
625,220621,抚松县,,fusongxian,1,220600
626,220622,靖宇县,,jingyuxian,1,220600
627,220623,长白朝鲜族自治县,,changbaichaoxianzuzizhixian,1,220600
628,220681,临江市,,linjiangshi,1,220600
629,220700,松原市,,songyuanshi,FALSE,220000
630,220702,宁江区,,ningjiangqu,1,220700
631,220721,前郭尔罗斯蒙古族自治县,,qianguoerluosimengguzuzizhixian,1,220700
632,220722,长岭县,,changlingxian,1,220700
633,220723,乾安县,,qiananxian,1,220700
634,220724,扶余县,,fuyuxian,1,220700
635,220800,白城市,,baichengshi,FALSE,220000
636,220802,洮北区,,beiqu,1,220800
637,220821,镇赉县,,zhenxian,1,220800
638,220822,通榆县,,tongyuxian,1,220800
639,220881,洮南市,,nanshi,1,220800
640,220882,大安市,,daanshi,1,220800
641,222400,延边朝鲜族自治州,,yanbianchaoxianzuzizhizhou,FALSE,220000
642,222401,延吉市,,yanjishi,1,222400
643,222402,图们市,,tumenshi,1,222400
644,222403,敦化市,,dunhuashi,1,222400
645,222404,珲春市,,chunshi,1,222400
646,222405,龙井市,,longjingshi,1,222400
647,222406,和龙市,,helongshi,1,222400
648,222424,汪清县,,wangqingxian,1,222400
649,222426,安图县,,antuxian,1,222400
650,230000,黑龙江,,heilongjiang,FALSE,0
651,230100,哈尔滨市,,haerbinshi,FALSE,230000
652,230102,道里区,,daoliqu,1,230100
653,230183,尚志市,,shangzhishi,1,230100
654,230182,双城市,,shuangchengshi,1,230100
655,230129,延寿县,,yanshouxian,1,230100
656,230128,通河县,,tonghexian,1,230100
657,230127,木兰县,,mulanxian,1,230100
658,230126,巴彦县,,bayanxian,1,230100
659,230125,宾县,,binxian,1,230100
660,230124,方正县,,fangzhengxian,1,230100
661,230123,依兰县,,yilanxian,1,230100
662,230112,阿城区,,achengqu,1,230100
663,230111,呼兰区,,hulanqu,1,230100
664,230110,香坊区,,xiangfangqu,1,230100
665,230109,松北区,,songbeiqu,1,230100
666,230108,平房区,,pingfangqu,1,230100
667,230104,道外区,,daowaiqu,1,230100
668,230103,南岗区,,nangangqu,1,230100
669,230184,五常市,,wuchangshi,1,230100
670,230200,齐齐哈尔市,,qiqihaershi,FALSE,230000
671,230202,龙沙区,,longshaqu,1,230200
672,230231,拜泉县,,baiquanxian,1,230200
673,230230,克东县,,kedongxian,1,230200
674,230229,克山县,,keshanxian,1,230200
675,230227,富裕县,,fuyuxian,1,230200
676,230225,甘南县,,gannanxian,1,230200
677,230224,泰来县,,tailaixian,1,230200
678,230223,依安县,,yianxian,1,230200
679,230221,龙江县,,longjiangxian,1,230200
680,230208,梅里斯达斡尔族区,,meilisidawoerzuqu,1,230200
681,230207,碾子山区,,nianzishanqu,1,230200
682,230206,富拉尔基区,,fulaerjiqu,1,230200
683,230205,昂昂溪区,,angangxiqu,1,230200
684,230204,铁锋区,,tiefengqu,1,230200
685,230203,建华区,,jianhuaqu,1,230200
686,230281,讷河市,,heshi,1,230200
687,230300,鸡西市,,jixishi,FALSE,230000
688,230302,鸡冠区,,jiguanqu,1,230300
689,230303,恒山区,,hengshanqu,1,230300
690,230304,滴道区,,didaoqu,1,230300
691,230305,梨树区,,lishuqu,1,230300
692,230306,城子河区,,chengzihequ,1,230300
693,230307,麻山区,,mashanqu,1,230300
694,230321,鸡东县,,jidongxian,1,230300
695,230381,虎林市,,hulinshi,1,230300
696,230382,密山市,,mishanshi,1,230300
697,230400,鹤岗市,,hegangshi,FALSE,230000
698,230402,向阳区,,xiangyangqu,1,230400
699,230403,工农区,,gongnongqu,1,230400
700,230404,南山区,,nanshanqu,1,230400
701,230405,兴安区,,xinganqu,1,230400
702,230406,东山区,,dongshanqu,1,230400
703,230407,兴山区,,xingshanqu,1,230400
704,230421,萝北县,,luobeixian,1,230400
705,230422,绥滨县,,suibinxian,1,230400
706,230500,双鸭山市,,shuangyashanshi,FALSE,230000
707,230502,尖山区,,jianshanqu,1,230500
708,230503,岭东区,,lingdongqu,1,230500
709,230505,四方台区,,sifangtaiqu,1,230500
710,230506,宝山区,,baoshanqu,1,230500
711,230521,集贤县,,jixianxian,1,230500
712,230522,友谊县,,youyixian,1,230500
713,230523,宝清县,,baoqingxian,1,230500
714,230524,饶河县,,raohexian,1,230500
715,230600,大庆市,,daqingshi,FALSE,230000
716,230602,萨尔图区,,saertuqu,1,230600
717,230603,龙凤区,,longfengqu,1,230600
718,230604,让胡路区,,ranghuluqu,1,230600
719,230605,红岗区,,honggangqu,1,230600
720,230606,大同区,,datongqu,1,230600
721,230621,肇州县,,zhaozhouxian,1,230600
722,230622,肇源县,,zhaoyuanxian,1,230600
723,230623,林甸县,,lindianxian,1,230600
724,230624,杜尔伯特蒙古族自治县,,duerbotemengguzuzizhixian,1,230600
725,230700,伊春市,,yichunshi,FALSE,230000
726,230702,伊春区,,yichunqu,1,230700
727,230722,嘉荫县,,jiayinxian,1,230700
728,230716,上甘岭区,,shangganlingqu,1,230700
729,230715,红星区,,hongxingqu,1,230700
730,230714,乌伊岭区,,wuyilingqu,1,230700
731,230713,带岭区,,dailingqu,1,230700
732,230712,汤旺河区,,tangwanghequ,1,230700
733,230711,乌马河区,,wumahequ,1,230700
734,230710,五营区,,wuyingqu,1,230700
735,230709,金山屯区,,jinshantunqu,1,230700
736,230708,美溪区,,meixiqu,1,230700
737,230707,新青区,,xinqingqu,1,230700
738,230706,翠峦区,,cuiluanqu,1,230700
739,230705,西林区,,xilinqu,1,230700
740,230704,友好区,,youhaoqu,1,230700
741,230703,南岔区,,nanchaqu,1,230700
742,230781,铁力市,,tielishi,1,230700
743,230800,佳木斯市,,jiamusishi,FALSE,230000
744,230803,向阳区,,xiangyangqu,1,230800
745,230881,同江市,,tongjiangshi,1,230800
746,230833,抚远县,,fuyuanxian,1,230800
747,230828,汤原县,,tangyuanxian,1,230800
748,230826,桦川县,,chuanxian,1,230800
749,230822,桦南县,,nanxian,1,230800
750,230811,郊区,,jiaoqu,1,230800
751,230805,东风区,,dongfengqu,1,230800
752,230804,前进区,,qianjinqu,1,230800
753,230882,富锦市,,fujinshi,1,230800
754,230900,七台河市,,qitaiheshi,FALSE,230000
755,230902,新兴区,,xinxingqu,1,230900
756,230903,桃山区,,taoshanqu,1,230900
757,230904,茄子河区,,qiezihequ,1,230900
758,230921,勃利县,,bolixian,1,230900
759,231000,牡丹江市,,mudanjiangshi,FALSE,230000
760,231002,东安区,,donganqu,1,231000
761,231084,宁安市,,ninganshi,1,231000
762,231083,海林市,,hailinshi,1,231000
763,231081,绥芬河市,,suifenheshi,1,231000
764,231025,林口县,,linkouxian,1,231000
765,231024,东宁县,,dongningxian,1,231000
766,231005,西安区,,xianqu,1,231000
767,231004,爱民区,,aiminqu,1,231000
768,231003,阳明区,,yangmingqu,1,231000
769,231085,穆棱市,,mulengshi,1,231000
770,231100,黑河市,,heiheshi,FALSE,230000
771,231102,爱辉区,,aihuiqu,1,231100
772,231121,嫩江县,,nenjiangxian,1,231100
773,231123,逊克县,,xunkexian,1,231100
774,231124,孙吴县,,sunwuxian,1,231100
775,231181,北安市,,beianshi,1,231100
776,231182,五大连池市,,wudalianchishi,1,231100
777,231200,绥化市,,suihuashi,FALSE,230000
778,231202,北林区,,beilinqu,1,231200
779,231282,肇东市,,zhaodongshi,1,231200
780,231281,安达市,,andashi,1,231200
781,231226,绥棱县,,suilengxian,1,231200
782,231225,明水县,,mingshuixian,1,231200
783,231224,庆安县,,qinganxian,1,231200
784,231223,青冈县,,qinggangxian,1,231200
785,231222,兰西县,,lanxixian,1,231200
786,231221,望奎县,,wangkuixian,1,231200
787,231283,海伦市,,hailunshi,1,231200
788,232700,大兴安岭地区,,daxinganlingdiqu,FALSE,230000
789,232721,呼玛县,,humaxian,1,232700
790,232722,塔河县,,tahexian,1,232700
791,232723,漠河县,,mohexian,1,232700
792,310000,上海,,shanghai,FALSE,0
793,310101,黄浦区,,huangpuqu,1,310000
794,310103,卢湾区,,luwanqu,1,310000
795,310104,徐汇区,,xuhuiqu,1,310000
796,310105,长宁区,,changningqu,1,310000
797,310106,静安区,,jinganqu,1,310000
798,310107,普陀区,,putuoqu,1,310000
799,310108,闸北区,,zhabeiqu,1,310000
800,310109,虹口区,,hongkouqu,1,310000
801,310110,杨浦区,,yangpuqu,1,310000
802,310112,闵行区,,xingqu,1,310000
803,310113,宝山区,,baoshanqu,1,310000
804,310114,嘉定区,,jiadingqu,1,310000
805,310115,浦东新区,,pudongxinqu,1,310000
806,310116,金山区,,jinshanqu,1,310000
807,310117,松江区,,songjiangqu,1,310000
808,310118,青浦区,,qingpuqu,1,310000
809,310120,奉贤区,,fengxianqu,1,310000
810,310230,崇明县,,chongmingxian,1,310000
811,320000,江苏,,jiangsu,FALSE,0
812,320100,南京市,,nanjingshi,FALSE,320000
813,320102,玄武区,,xuanwuqu,1,320100
814,320124,溧水县,,shuixian,1,320100
815,320116,六合区,,liuhequ,1,320100
816,320115,江宁区,,jiangningqu,1,320100
817,320114,雨花台区,,yuhuataiqu,1,320100
818,320113,栖霞区,,qixiaqu,1,320100
819,320111,浦口区,,pukouqu,1,320100
820,320107,下关区,,xiaguanqu,1,320100
821,320106,鼓楼区,,gulouqu,1,320100
822,320105,建邺区,,jianqu,1,320100
823,320104,秦淮区,,qinhuaiqu,1,320100
824,320103,白下区,,baixiaqu,1,320100
825,320125,高淳县,,gaochunxian,1,320100
826,320200,无锡市,,wuxishi,FALSE,320000
827,320202,崇安区,,chonganqu,1,320200
828,320203,南长区,,nanchangqu,1,320200
829,320204,北塘区,,beitangqu,1,320200
830,320205,锡山区,,xishanqu,1,320200
831,320206,惠山区,,huishanqu,1,320200
832,320211,滨湖区,,binhuqu,1,320200
833,320281,江阴市,,jiangyinshi,1,320200
834,320282,宜兴市,,yixingshi,1,320200
835,320300,徐州市,,xuzhoushi,FALSE,320000
836,320302,鼓楼区,,gulouqu,1,320300
837,320381,新沂市,,xinyishi,1,320300
838,320324,睢宁县,,ningxian,1,320300
839,320323,铜山县,,tongshanxian,1,320300
840,320322,沛县,,peixian,1,320300
841,320321,丰县,,fengxian,1,320300
842,320311,泉山区,,quanshanqu,1,320300
843,320305,贾汪区,,jiawangqu,1,320300
844,320304,九里区,,jiuliqu,1,320300
845,320303,云龙区,,yunlongqu,1,320300
846,320382,邳州市,,zhoushi,1,320300
847,320400,常州市,,changzhoushi,FALSE,320000
848,320402,天宁区,,tianningqu,1,320400
849,320404,钟楼区,,zhonglouqu,1,320400
850,320405,戚墅堰区,,qishuyanqu,1,320400
851,320411,新北区,,xinbeiqu,1,320400
852,320412,武进区,,wujinqu,1,320400
853,320481,溧阳市,,yangshi,1,320400
854,320482,金坛市,,jintanshi,1,320400
855,320500,苏州市,,suzhoushi,FALSE,320000
856,320502,沧浪区,,canglangqu,1,320500
857,320584,吴江市,,wujiangshi,1,320500
858,320583,昆山市,,kunshanshi,1,320500
859,320582,张家港市,,zhangjiagangshi,1,320500
860,320581,常熟市,,changshushi,1,320500
861,320507,相城区,,xiangchengqu,1,320500
862,320506,吴中区,,wuzhongqu,1,320500
863,320505,虎丘区,,huqiuqu,1,320500
864,320504,金阊区,,jinqu,1,320500
865,320503,平江区,,pingjiangqu,1,320500
866,320585,太仓市,,taicangshi,1,320500
867,320600,南通市,,nantongshi,FALSE,320000
868,320602,崇川区,,chongchuanqu,1,320600
869,320611,港闸区,,gangzhaqu,1,320600
870,320612,通州区,,tongzhouqu,1,320600
871,320621,海安县,,haianxian,1,320600
872,320623,如东县,,rudongxian,1,320600
873,320681,启东市,,qidongshi,1,320600
874,320682,如皋市,,rugaoshi,1,320600
875,320684,海门市,,haimenshi,1,320600
876,320700,连云港市,,lianyungangshi,FALSE,320000
877,320703,连云区,,lianyunqu,1,320700
878,320705,新浦区,,xinpuqu,1,320700
879,320706,海州区,,haizhouqu,1,320700
880,320721,赣榆县,,ganyuxian,1,320700
881,320722,东海县,,donghaixian,1,320700
882,320723,灌云县,,guanyunxian,1,320700
883,320724,灌南县,,guannanxian,1,320700
884,320800,淮安市,,huaianshi,FALSE,320000
885,320802,清河区,,qinghequ,1,320800
886,320803,楚州区,,chuzhouqu,1,320800
887,320804,淮阴区,,huaiyinqu,1,320800
888,320811,清浦区,,qingpuqu,1,320800
889,320826,涟水县,,lianshuixian,1,320800
890,320829,洪泽县,,hongzexian,1,320800
891,320830,盱眙县,,xian,1,320800
892,320831,金湖县,,jinhuxian,1,320800
893,320900,盐城市,,yanchengshi,FALSE,320000
894,320902,亭湖区,,tinghuqu,1,320900
895,320903,盐都区,,yanduqu,1,320900
896,320921,响水县,,xiangshuixian,1,320900
897,320922,滨海县,,binhaixian,1,320900
898,320923,阜宁县,,funingxian,1,320900
899,320924,射阳县,,sheyangxian,1,320900
900,320925,建湖县,,jianhuxian,1,320900
901,320981,东台市,,dongtaishi,1,320900
902,320982,大丰市,,dafengshi,1,320900
903,321000,扬州市,,yangzhoushi,FALSE,320000
904,321002,广陵区,,guanglingqu,1,321000
905,321003,邗江区,,jiangqu,1,321000
906,321011,维扬区,,weiyangqu,1,321000
907,321023,宝应县,,baoyingxian,1,321000
908,321081,仪征市,,yizhengshi,1,321000
909,321084,高邮市,,gaoyoushi,1,321000
910,321088,江都市,,jiangdushi,1,321000
911,321100,镇江市,,zhenjiangshi,FALSE,320000
912,321102,京口区,,jingkouqu,1,321100
913,321111,润州区,,runzhouqu,1,321100
914,321112,丹徒区,,dantuqu,1,321100
915,321181,丹阳市,,danyangshi,1,321100
916,321182,扬中市,,yangzhongshi,1,321100
917,321183,句容市,,jurongshi,1,321100
918,321200,泰州市,,taizhoushi,FALSE,320000
919,321202,海陵区,,hailingqu,1,321200
920,321203,高港区,,gaogangqu,1,321200
921,321281,兴化市,,xinghuashi,1,321200
922,321282,靖江市,,jingjiangshi,1,321200
923,321283,泰兴市,,taixingshi,1,321200
924,321284,姜堰市,,jiangyanshi,1,321200
925,321300,宿迁市,,suqianshi,FALSE,320000
926,321302,宿城区,,suchengqu,1,321300
927,321311,宿豫区,,suyuqu,1,321300
928,321322,沭阳县,,yangxian,1,321300
929,321323,泗阳县,,yangxian,1,321300
930,321324,泗洪县,,hongxian,1,321300
931,330000,浙江,,zhejiang,FALSE,0
932,330100,杭州市,,hangzhoushi,FALSE,330000
933,330102,上城区,,shangchengqu,1,330100
934,330183,富阳市,,fuyangshi,1,330100
935,330182,建德市,,jiandeshi,1,330100
936,330127,淳安县,,chunanxian,1,330100
937,330122,桐庐县,,tongluxian,1,330100
938,330110,余杭区,,yuhangqu,1,330100
939,330109,萧山区,,xiaoshanqu,1,330100
940,330108,滨江区,,binjiangqu,1,330100
941,330106,西湖区,,xihuqu,1,330100
942,330105,拱墅区,,gongshuqu,1,330100
943,330104,江干区,,jiangganqu,1,330100
944,330103,下城区,,xiachengqu,1,330100
945,330185,临安市,,linanshi,1,330100
946,330200,宁波市,,ningboshi,FALSE,330000
947,330203,海曙区,,haishuqu,1,330200
948,330282,慈溪市,,cixishi,1,330200
949,330281,余姚市,,yuyaoshi,1,330200
950,330226,宁海县,,ninghaixian,1,330200
951,330225,象山县,,xiangshanxian,1,330200
952,330212,鄞州区,,zhouqu,1,330200
953,330211,镇海区,,zhenhaiqu,1,330200
954,330206,北仑区,,beilunqu,1,330200
955,330205,江北区,,jiangbeiqu,1,330200
956,330204,江东区,,jiangdongqu,1,330200
957,330283,奉化市,,fenghuashi,1,330200
958,330300,温州市,,wenzhoushi,FALSE,330000
959,330302,鹿城区,,luchengqu,1,330300
960,330381,瑞安市,,ruianshi,1,330300
961,330329,泰顺县,,taishunxian,1,330300
962,330328,文成县,,wenchengxian,1,330300
963,330327,苍南县,,cangnanxian,1,330300
964,330326,平阳县,,pingyangxian,1,330300
965,330324,永嘉县,,yongjiaxian,1,330300
966,330322,洞头县,,dongtouxian,1,330300
967,330304,瓯海区,,haiqu,1,330300
968,330303,龙湾区,,longwanqu,1,330300
969,330382,乐清市,,leqingshi,1,330300
970,330400,嘉兴市,,jiaxingshi,FALSE,330000
971,330402,南湖区,,nanhuqu,1,330400
972,330411,秀洲区,,xiuzhouqu,1,330400
973,330421,嘉善县,,jiashanxian,1,330400
974,330424,海盐县,,haiyanxian,1,330400
975,330481,海宁市,,hainingshi,1,330400
976,330482,平湖市,,pinghushi,1,330400
977,330483,桐乡市,,tongxiangshi,1,330400
978,330500,湖州市,,huzhoushi,FALSE,330000
979,330502,吴兴区,,wuxingqu,1,330500
980,330503,南浔区,,nanqu,1,330500
981,330521,德清县,,deqingxian,1,330500
982,330522,长兴县,,changxingxian,1,330500
983,330523,安吉县,,anjixian,1,330500
984,330600,绍兴市,,shaoxingshi,FALSE,330000
985,330602,越城区,,yuechengqu,1,330600
986,330621,绍兴县,,shaoxingxian,1,330600
987,330624,新昌县,,xinchangxian,1,330600
988,330681,诸暨市,,zhushi,1,330600
989,330682,上虞市,,shangyushi,1,330600
990,330683,嵊州市,,zhoushi,1,330600
991,330700,金华市,,jinhuashi,FALSE,330000
992,330702,婺城区,,chengqu,1,330700
993,330703,金东区,,jindongqu,1,330700
994,330723,武义县,,wuyixian,1,330700
995,330726,浦江县,,pujiangxian,1,330700
996,330727,磐安县,,pananxian,1,330700
997,330781,兰溪市,,lanxishi,1,330700
998,330782,义乌市,,yiwushi,1,330700
999,330783,东阳市,,dongyangshi,1,330700
1000,330784,永康市,,yongkangshi,1,330700
1001,330800,衢州市,,zhoushi,FALSE,330000
1002,330802,柯城区,,kechengqu,1,330800
1003,330803,衢江区,,jiangqu,1,330800
1004,330822,常山县,,changshanxian,1,330800
1005,330824,开化县,,kaihuaxian,1,330800
1006,330825,龙游县,,longyouxian,1,330800
1007,330881,江山市,,jiangshanshi,1,330800
1008,330900,舟山市,,zhoushanshi,FALSE,330000
1009,330902,定海区,,dinghaiqu,1,330900
1010,330903,普陀区,,putuoqu,1,330900
1011,330921,岱山县,,shanxian,1,330900
1012,330922,嵊泗县,,xian,1,330900
1013,331000,台州市,,taizhoushi,FALSE,330000
1014,331002,椒江区,,jiaojiangqu,1,331000
1015,331003,黄岩区,,huangyanqu,1,331000
1016,331004,路桥区,,luqiaoqu,1,331000
1017,331021,玉环县,,yuhuanxian,1,331000
1018,331022,三门县,,sanmenxian,1,331000
1019,331023,天台县,,tiantaixian,1,331000
1020,331024,仙居县,,xianjuxian,1,331000
1021,331081,温岭市,,wenlingshi,1,331000
1022,331082,临海市,,linhaishi,1,331000
1023,331100,丽水市,,lishuishi,FALSE,330000
1024,331102,莲都区,,lianduqu,1,331100
1025,331121,青田县,,qingtianxian,1,331100
1026,331122,缙云县,,yunxian,1,331100
1027,331123,遂昌县,,suichangxian,1,331100
1028,331124,松阳县,,songyangxian,1,331100
1029,331125,云和县,,yunhexian,1,331100
1030,331126,庆元县,,qingyuanxian,1,331100
1031,331127,景宁畲族自治县,,jingningzuzizhixian,1,331100
1032,331181,龙泉市,,longquanshi,1,331100
1033,340000,安徽,,anhui,FALSE,0
1034,340100,合肥市,,hefeishi,FALSE,340000
1035,340102,瑶海区,,yaohaiqu,1,340100
1036,340103,庐阳区,,luyangqu,1,340100
1037,340104,蜀山区,,shushanqu,1,340100
1038,340111,包河区,,baohequ,1,340100
1039,340121,长丰县,,changfengxian,1,340100
1040,340122,肥东县,,feidongxian,1,340100
1041,340123,肥西县,,feixixian,1,340100
1042,340200,芜湖市,,wuhushi,FALSE,340000
1043,340202,镜湖区,,jinghuqu,1,340200
1044,340203,弋江区,,jiangqu,1,340200
1045,340207,鸠江区,,jiangqu,1,340200
1046,340208,三山区,,sanshanqu,1,340200
1047,340221,芜湖县,,wuhuxian,1,340200
1048,340222,繁昌县,,fanchangxian,1,340200
1049,340223,南陵县,,nanlingxian,1,340200
1050,340300,蚌埠市,,bangbushi,FALSE,340000
1051,340302,龙子湖区,,longzihuqu,1,340300
1052,340303,蚌山区,,bangshanqu,1,340300
1053,340304,禹会区,,yuhuiqu,1,340300
1054,340311,淮上区,,huaishangqu,1,340300
1055,340321,怀远县,,huaiyuanxian,1,340300
1056,340322,五河县,,wuhexian,1,340300
1057,340323,固镇县,,guzhenxian,1,340300
1058,340400,淮南市,,huainanshi,FALSE,340000
1059,340402,大通区,,datongqu,1,340400
1060,340403,田家庵区,,tianjiaqu,1,340400
1061,340404,谢家集区,,xiejiajiqu,1,340400
1062,340405,八公山区,,bagongshanqu,1,340400
1063,340406,潘集区,,panjiqu,1,340400
1064,340421,凤台县,,fengtaixian,1,340400
1065,340500,马鞍山市,,maanshanshi,FALSE,340000
1066,340502,金家庄区,,jinjiazhuangqu,1,340500
1067,340503,花山区,,huashanqu,1,340500
1068,340504,雨山区,,yushanqu,1,340500
1069,340521,当涂县,,dangtuxian,1,340500
1070,340600,淮北市,,huaibeishi,FALSE,340000
1071,340602,杜集区,,dujiqu,1,340600
1072,340603,相山区,,xiangshanqu,1,340600
1073,340604,烈山区,,lieshanqu,1,340600
1074,340621,濉溪县,,xixian,1,340600
1075,340700,铜陵市,,tonglingshi,FALSE,340000
1076,340702,铜官山区,,tongguanshanqu,1,340700
1077,340703,狮子山区,,shizishanqu,1,340700
1078,340711,郊区,,jiaoqu,1,340700
1079,340721,铜陵县,,tonglingxian,1,340700
1080,340800,安庆市,,anqingshi,FALSE,340000
1081,340802,迎江区,,yingjiangqu,1,340800
1082,340828,岳西县,,yuexixian,1,340800
1083,340827,望江县,,wangjiangxian,1,340800
1084,340826,宿松县,,susongxian,1,340800
1085,340825,太湖县,,taihuxian,1,340800
1086,340824,潜山县,,qianshanxian,1,340800
1087,340823,枞阳县,,yangxian,1,340800
1088,340822,怀宁县,,huainingxian,1,340800
1089,340811,宜秀区,,yixiuqu,1,340800
1090,340803,大观区,,daguanqu,1,340800
1091,340881,桐城市,,tongchengshi,1,340800
1092,341000,黄山市,,huangshanshi,FALSE,340000
1093,341002,屯溪区,,tunxiqu,1,341000
1094,341003,黄山区,,huangshanqu,1,341000
1095,341004,徽州区,,huizhouqu,1,341000
1096,341021,歙县,,xian,1,341000
1097,341022,休宁县,,xiuningxian,1,341000
1098,341023,黟县,,xian,1,341000
1099,341024,祁门县,,qimenxian,1,341000
1100,341100,滁州市,,chuzhoushi,FALSE,340000
1101,341102,琅琊区,,langqu,1,341100
1102,341103,南谯区,,nanqu,1,341100
1103,341122,来安县,,laianxian,1,341100
1104,341124,全椒县,,quanjiaoxian,1,341100
1105,341125,定远县,,dingyuanxian,1,341100
1106,341126,凤阳县,,fengyangxian,1,341100
1107,341181,天长市,,tianchangshi,1,341100
1108,341182,明光市,,mingguangshi,1,341100
1109,341200,阜阳市,,fuyangshi,FALSE,340000
1110,341202,颍州区,,zhouqu,1,341200
1111,341203,颍东区,,dongqu,1,341200
1112,341204,颍泉区,,quanqu,1,341200
1113,341221,临泉县,,linquanxian,1,341200
1114,341222,太和县,,taihexian,1,341200
1115,341225,阜南县,,funanxian,1,341200
1116,341226,颍上县,,shangxian,1,341200
1117,341282,界首市,,jieshoushi,1,341200
1118,341300,宿州市,,suzhoushi,FALSE,340000
1119,341302,埇桥区,,�pai,1,341300
1120,341321,砀山县,,shanxian,1,341300
1121,341322,萧县,,xiaoxian,1,341300
1122,341323,灵璧县,,lingxian,1,341300
1123,341324,泗县,,xian,1,341300
1124,341400,巢湖市,,chaohushi,FALSE,340000
1125,341402,居巢区,,juchaoqu,1,341400
1126,341421,庐江县,,lujiangxian,1,341400
1127,341422,无为县,,wuweixian,1,341400
1128,341423,含山县,,hanshanxian,1,341400
1129,341424,和县,,hexian,1,341400
1130,341500,六安市,,liuanshi,FALSE,340000
1131,341502,金安区,,jinanqu,1,341500
1132,341503,裕安区,,yuanqu,1,341500
1133,341521,寿县,,shouxian,1,341500
1134,341522,霍邱县,,huoqiuxian,1,341500
1135,341523,舒城县,,shuchengxian,1,341500
1136,341524,金寨县,,jinzhaixian,1,341500
1137,341525,霍山县,,huoshanxian,1,341500
1138,341600,亳州市,,zhoushi,FALSE,340000
1139,341602,谯城区,,chengqu,1,341600
1140,341621,涡阳县,,woyangxian,1,341600
1141,341622,蒙城县,,mengchengxian,1,341600
1142,341623,利辛县,,lixinxian,1,341600
1143,341700,池州市,,chizhoushi,FALSE,340000
1144,341702,贵池区,,guichiqu,1,341700
1145,341721,东至县,,dongzhixian,1,341700
1146,341722,石台县,,shitaixian,1,341700
1147,341723,青阳县,,qingyangxian,1,341700
1148,341800,宣城市,,xuanchengshi,FALSE,340000
1149,341802,宣州区,,xuanzhouqu,1,341800
1150,341821,郎溪县,,langxixian,1,341800
1151,341822,广德县,,guangdexian,1,341800
1152,341823,泾县,,xian,1,341800
1153,341824,绩溪县,,jixixian,1,341800
1154,341825,旌德县,,dexian,1,341800
1155,341881,宁国市,,ningguoshi,1,341800
1156,350000,福建,,fujian,FALSE,0
1157,350100,福州市,,fuzhoushi,FALSE,350000
1158,350102,鼓楼区,,gulouqu,1,350100
1159,350181,福清市,,fuqingshi,1,350100
1160,350128,平潭县,,pingtanxian,1,350100
1161,350125,永泰县,,yongtaixian,1,350100
1162,350124,闽清县,,minqingxian,1,350100
1163,350123,罗源县,,luoyuanxian,1,350100
1164,350122,连江县,,lianjiangxian,1,350100
1165,350121,闽侯县,,minhouxian,1,350100
1166,350111,晋安区,,jinanqu,1,350100
1167,350105,马尾区,,maweiqu,1,350100
1168,350104,仓山区,,cangshanqu,1,350100
1169,350103,台江区,,taijiangqu,1,350100
1170,350182,长乐市,,changleshi,1,350100
1171,350200,厦门市,,xiamenshi,FALSE,350000
1172,350203,思明区,,simingqu,1,350200
1173,350205,海沧区,,haicangqu,1,350200
1174,350206,湖里区,,huliqu,1,350200
1175,350211,集美区,,jimeiqu,1,350200
1176,350212,同安区,,tonganqu,1,350200
1177,350213,翔安区,,xianganqu,1,350200
1178,350300,莆田市,,putianshi,FALSE,350000
1179,350302,城厢区,,chengxiangqu,1,350300
1180,350303,涵江区,,hanjiangqu,1,350300
